'2009-02-24',28825200.0
'2009-02-25',29751900.0
'2009-02-26',22495300.0
'2009-02-27',25237800.0
'2009-03-02',27533200.0
'2009-03-03',25869300.0
'2009-03-04',26478700.0
'2009-03-05',25246400.0
'2009-03-06',36112400.0
'2009-03-09',24939200.0
'2009-03-10',30152100.0
'2009-03-11',30227600.0
'2009-03-12',27444900.0
'2009-03-13',21470300.0
'2009-03-16',28473000.0
'2009-03-17',28094500.0
'2009-03-18',28429900.0
'2009-03-19',17863600.0
'2009-03-20',24842400.0
'2009-03-23',23799900.0
'2009-03-24',22879000.0
'2009-03-25',23093500.0
'2009-03-26',22009000.0
'2009-03-27',17602600.0
'2009-03-30',17957000.0
'2009-03-31',20360000.0
'2009-04-01',21049000.0
'2009-04-02',29013100.0
'2009-04-03',22722900.0
'2009-04-06',23502300.0
'2009-04-07',19163600.0
'2009-04-08',16272500.0
'2009-04-09',18955600.0
'2009-04-13',13901300.0
'2009-04-14',16236500.0
'2009-04-15',14745800.0
'2009-04-16',21194500.0
'2009-04-17',17767700.0
'2009-04-20',16659500.0
'2009-04-21',16810200.0
'2009-04-22',33527400.0
'2009-04-23',33755600.0
'2009-04-24',19313000.0
'2009-04-27',17167500.0
'2009-04-28',16280600.0
'2009-04-29',16361100.0
'2009-04-30',17803200.0
'2009-05-01',14197000.0
'2009-05-04',21762800.0
'2009-05-05',14223400.0
'2009-05-06',16912100.0
'2009-05-07',18992000.0
'2009-05-08',16713000.0
'2009-05-11',14452100.0
'2009-05-12',21767200.0
'2009-05-13',21284700.0
'2009-05-14',15993800.0
'2009-05-15',13127400.0
'2009-05-18',16387200.0
'2009-05-19',13300800.0
'2009-05-20',13878000.0
'2009-05-21',14569500.0
'2009-05-22',10642800.0
'2009-05-26',22747400.0
'2009-05-27',23086500.0
'2009-05-28',17412600.0
'2009-05-29',16304800.0
'2009-06-01',16160700.0
'2009-06-02',16293700.0
'2009-06-03',20185700.0
'2009-06-04',19665500.0
'2009-06-05',22597000.0
'2009-06-08',33273300.0
'2009-06-09',24177300.0
'2009-06-10',24593700.0
'2009-06-11',18743700.0
'2009-06-12',20110200.0
'2009-06-15',19276800.0
'2009-06-16',18385900.0
'2009-06-17',20407600.0
'2009-06-18',15274300.0
'2009-06-19',25780600.0
'2009-06-22',22675500.0
'2009-06-23',25233300.0
'2009-06-24',17340200.0
'2009-06-25',21051700.0
'2009-06-26',15692300.0
'2009-06-29',20272000.0
'2009-06-30',15508000.0
'2009-07-01',14792100.0
'2009-07-02',13231400.0
'2009-07-06',17810300.0
'2009-07-07',16485600.0
'2009-07-08',20568900.0
'2009-07-09',12250900.0
'2009-07-10',15902700.0
'2009-07-13',17267900.0
